test data : 4 14 24 34 44 54 64 74 84 

sepalwidth,petallength,petalwidth,label,classification

2.3,1.3,0.3,Iris-setosa,Iris-setosa
2.7,5.1,1.9,Iris-virginica,Iris-virginica
2.3,4.4,1.3,Iris-versicolor,Iris-versicolor
3.2,1.3,0.2,Iris-setosa,Iris-setosa
4.4,1.5,0.4,Iris-setosa,Iris-setosa
2.2,4.5,1.5,Iris-versicolor,Iris-versicolor
3.0,4.4,1.4,Iris-versicolor,Iris-versicolor
3.3,4.7,1.6,Iris-versicolor,Iris-versicolor
3.0,4.5,1.5,Iris-versicolor,Iris-versicolor
=======correct : 9, wrong : 0 accuracy: 1.0

------------------------------cross validation on group: 5--------------------------

training data: 0 10 20 30 40 50 60 70 80 90 1 11 21 31 41 51 61 71 81 91 2 12 22 32 42 52 62 72 82 3 13 23 33 43 53 63 73 83 4 14 24 34 44 54 64 74 84 6 16 26 36 46 56 66 76 86 7 17 27 37 47 57 67 77 87 8 18 28 38 48 58 68 78 88 9 19 29 39 49 59 69 79 89 

test data : 5 15 25 35 45 55 65 75 85 

sepalwidth,petallength,petalwidth,label,classification

2.9,4.5,1.5,Iris-versicolor,Iris-versicolor
3.0,5.9,2.1,Iris-virginica,Iris-virginica
2.4,3.7,1.0,Iris-versicolor,Iris-versicolor
2.9,1.4,0.2,Iris-setosa,Iris-setosa
3.4,5.6,2.4,Iris-virginica,Iris-virginica
3.8,1.7,0.3,Iris-setosa,Iris-setosa
2.8,5.6,2.1,Iris-virginica,Iris-virginica
2.5,3.0,1.1,Iris-versicolor,Iris-versicolor
3.0,5.8,1.6,Iris-virginica,Iris-versicolor
=======correct : 8, wrong : 1 accuracy: 0.8888888888888888

------------------------------cross validation on group: 6--------------------------

training data: 0 10 20 30 40 50 60 70 80 90 1 11 21 31 41 51 61 71 81 91 2 12 22 32 42 52 62 72 82 3 13 23 33 43 53 63 73 83 4 14 24 34 44 54 64 74 84 5 15 25 35 45 55 65 75 85 7 17 27 37 47 57 67 77 87 8 18 28 38 48 58 68 78 88 9 19 29 39 49 59 69 79 89 

test data : 6 16 26 36 46 56 66 76 86 

sepalwidth,petallength,petalwidth,label,classification

3.8,6.7,2.2,Iris-virginica,Iris-virginica
3.4,4.5,1.6,Iris-versicolor,Iris-versicolor
2.4,3.8,1.1,Iris-versicolor,Iris-versicolor
2.9,4.6,1.3,Iris-versicolor,Iris-versicolor
2.8,4.5,1.3,Iris-versicolor,Iris-versicolor
2.8,4.6,1.5,Iris-versicolor,Iris-versicolor
2.4,3.3,1.0,Iris-versicolor,Iris-versicolor
3.2,1.4,0.2,Iris-setosa,Iris-setosa
2.7,4.1,1.0,Iris-versicolor,Iris-versicolor
=======correct : 9, wrong : 0 accuracy: 1.0

------------------------------cross validation on group: 7--------------------------

training data: 0 10 20 30 40 50 60 70 80 90 1 11 21 31 41 51 61 71 81 91 2 12 22 32 42 52 62 72 82 3 13 23 33 43 53 63 73 83 4 14 24 34 44 54 64 74 84 5 15 25 35 45 55 65 75 85 6 16 26 36 46 56 66 76 86 8 18 28 38 48 58 68 78 88 9 19 29 39 49 59 69 79 89 

test data : 7 17 27 37 47 57 67 77 87 

sepalwidth,petallength,petalwidth,label,classification

3.6,6.1,2.5,Iris-virginica,Iris-virginica
2.3,3.3,1.0,Iris-versicolor,Iris-versicolor
3.1,4.4,1.4,Iris-versicolor,Iris-versicolor
3.1,1.5,0.1,Iris-setosa,Iris-setosa
3.0,1.6,0.2,Iris-setosa,Iris-setosa
2.9,6.3,1.8,Iris-virginica,Iris-virginica
3.2,4.7,1.4,Iris-versicolor,Iris-versicolor
3.5,1.4,0.2,Iris-setosa,Iris-setosa
2.8,4.0,1.3,Iris-versicolor,Iris-versicolor
=======correct : 9, wrong : 0 accuracy: 1.0

------------------------------cross validation on group: 8--------------------------

training data: 0 10 20 30 40 50 60 70 80 90 1 11 21 31 41 51 61 71 81 91 2 12 22 32 42 52 62 72 82 3 13 23 33 43 53 63 73 83 4 14 24 34 44 54 64 74 84 5 15 25 35 45 55 65 75 85 6 16 26 36 46 56 66 76 86 7 17 27 37 47 57 67 77 87 9 19 29 39 49 59 69 79 89 

test data : 8 18 28 38 48 58 68 78 88 

sepalwidth,petallength,petalwidth,label,classification

3.0,5.0,1.7,Iris-versicolor,Iris-virginica
3.2,5.9,2.3,Iris-virginica,Iris-virginica
3.5,1.3,0.2,Iris-setosa,Iris-setosa
3.9,1.7,0.4,Iris-setosa,Iris-setosa
4.2,1.4,0.2,Iris-setosa,Iris-setosa
3.4,1.5,0.4,Iris-setosa,Iris-setosa
3.1,5.5,1.8,Iris-virginica,Iris-virginica
3.0,1.4,0.3,Iris-setosa,Iris-setosa
2.8,5.6,2.2,Iris-virginica,Iris-virginica
=======correct : 8, wrong : 1 accuracy: 0.8888888888888888

------------------------------cross validation on group: 9--------------------------

training data: 0 10 20 30 40 50 60 70 80 90 1 11 21 31 41 51 61 71 81 91 2 12 22 32 42 52 62 72 82 3 13 23 33 43 53 63 73 83 4 14 24 34 44 54 64 74 84 5 15 25 35 45 55 65 75 85 6 16 26 36 46 56 66 76 86 7 17 27 37 47 57 67 77 87 8 18 28 38 48 58 68 78 88 

test data : 9 19 29 39 49 59 69 79 89 

sepalwidth,petallength,petalwidth,label,classification

3.0,5.5,2.1,Iris-virginica,Iris-virginica
2.7,4.2,1.3,Iris-versicolor,Iris-versicolor
3.2,5.1,2.0,Iris-virginica,Iris-virginica
2.7,5.3,1.9,Iris-virginica,Iris-virginica
2.9,4.3,1.3,Iris-versicolor,Iris-versicolor
3.0,1.1,0.1,Iris-setosa,Iris-setosa
2.6,3.5,1.0,Iris-versicolor,Iris-versicolor
2.8,4.9,2.0,Iris-virginica,Iris-virginica
2.7,3.9,1.2,Iris-versicolor,Iris-versicolor
=======correct : 9, wrong : 0 accuracy: 1.0

average accuracy of this cross validation is 0.9455555555555556
